Date,State,Pallet Packaging No.,Pallet SAP HU,Box Packaging No.,Box SAP HU,Unique Part Ident. No.,TTNR,Variant,Packaging Index,Part still boxed ?,Invalid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730884,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730885,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730886,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730887,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730888,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730889,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730890,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730891,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730892,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730893,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730894,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730895,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730896,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730897,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730898,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730899,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730900,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730901,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730902,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730903,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730904,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730905,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730906,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730907,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730908,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730909,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730910,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730911,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730912,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730913,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730914,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730915,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730916,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730917,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730918,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730919,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730920,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730921,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730922,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730923,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730924,0261S19174,0,570,Currently boxed,Valid
26/09/2017 11:54:24,Assigned,,,0000000000000031,,502730925,0261S19174,0,570,Currently boxed,Valid
