SCHED_DT,SCHED_HR,CUST_PART_NO,CLOSE_STK,WIP_QTY,QTY
20-Nov-2017,14,39103-03237,0,0,14
20-Nov-2017,16,39103-03237,0,0,14
20-Nov-2017,18,39103-03237,0,0,13
20-Nov-2017,20,39103-03237,0,0,14
21-Nov-2017,0,39103-03237,0,0,14
21-Nov-2017,2,39103-03237,0,0,11
21-Nov-2017,4,39103-03237,0,0,9
21-Nov-2017,6,39103-03237,0,0,11
21-Nov-2017,8,39103-03237,0,0,10
21-Nov-2017,10,39103-03237,0,0,9
21-Nov-2017,12,39103-03237,0,0,10
21-Nov-2017,14,39103-03237,0,0,10
21-Nov-2017,16,39103-03237,0,0,10
21-Nov-2017,18,39103-03237,0,0,8
21-Nov-2017,20,39103-03237,0,0,2
20-Nov-2017,12,39103-03243,0,0,7
20-Nov-2017,14,39103-03243,0,0,7
20-Nov-2017,16,39103-03243,0,0,7
20-Nov-2017,18,39103-03243,0,0,6
20-Nov-2017,20,39103-03243,0,0,7
21-Nov-2017,0,39103-03243,0,0,7
21-Nov-2017,2,39103-03243,0,0,1
21-Nov-2017,4,39103-03243,0,0,7
21-Nov-2017,6,39103-03243,0,0,7
21-Nov-2017,8,39103-03243,0,0,1
21-Nov-2017,10,39103-03243,0,0,9
21-Nov-2017,14,39103-03243,0,0,8
21-Nov-2017,16,39103-03243,0,0,4
21-Nov-2017,18,39103-03243,0,0,5
21-Nov-2017,20,39103-03243,0,0,6
17-Nov-2017,00,39103-03247,2,0,0
17-Nov-2017,18,39103-03247,0,0,2
20-Nov-2017,8,39103-03247,0,0,1
17-Nov-2017,00,39103-03248,32,0,1
17-Nov-2017,18,39103-03248,0,0,6
17-Nov-2017,20,39103-03248,0,0,22
19-Nov-2017,4,39103-03248,0,0,3
20-Nov-2017,18,39103-03248,0,0,1
17-Nov-2017,00,39103-03251,60,0,0
17-Nov-2017,12,39103-03251,0,0,5
17-Nov-2017,16,39103-03251,0,0,20
17-Nov-2017,18,39103-03251,0,0,12
18-Nov-2017,6,39103-03251,0,0,20
18-Nov-2017,12,39103-03251,0,0,6
18-Nov-2017,14,39103-03251,0,0,27
18-Nov-2017,16,39103-03251,0,0,22
18-Nov-2017,18,39103-03251,0,0,23
18-Nov-2017,20,39103-03251,0,0,10
19-Nov-2017,4,39103-03251,0,0,29
19-Nov-2017,6,39103-03251,0,0,3
19-Nov-2017,8,39103-03251,0,0,6
20-Nov-2017,4,39103-03251,0,0,60
20-Nov-2017,8,39103-03251,0,0,6
20-Nov-2017,10,39103-03251,0,0,11
21-Nov-2017,18,39103-03251,0,0,2
21-Nov-2017,20,39103-03251,0,0,10
17-Nov-2017,00,39103-03274,127,10,2
17-Nov-2017,6,39103-03274,0,0,2
17-Nov-2017,10,39103-03274,0,0,4
17-Nov-2017,12,39103-03274,0,0,10
17-Nov-2017,14,39103-03274,0,0,8
17-Nov-2017,16,39103-03274,0,0,8
17-Nov-2017,18,39103-03274,0,0,5
18-Nov-2017,2,39103-03274,0,0,5
18-Nov-2017,4,39103-03274,0,0,10
18-Nov-2017,6,39103-03274,0,0,9
18-Nov-2017,8,39103-03274,0,0,8
18-Nov-2017,10,39103-03274,0,0,24
18-Nov-2017,20,39103-03274,0,0,2
19-Nov-2017,0,39103-03274,0,0,12
19-Nov-2017,2,39103-03274,0,0,9
19-Nov-2017,4,39103-03274,0,0,9
19-Nov-2017,6,39103-03274,0,0,2
